,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms),Id
29338,162.1591,162.1591,162.52023,162.5206,Id_29339
29339,141.05206,141.05206,141.61572,140.51033,Id_29340
29340,141.02985,141.02985,140.6967,140.33922,Id_29341
29341,221.95015,221.95015,221.5314,222.32707,Id_29342
29342,197.62358,197.62358,199.27022,198.69102,Id_29343
29343,349.42715,349.42715,350.10492,349.22885,Id_29344
29344,309.3615,309.3615,308.78,309.27383,Id_29345
29345,155.91881,155.91881,153.5409,155.93965,Id_29346
29346,405.4774,405.4774,405.42468,405.32352,Id_29347
29347,299.11075,299.11075,299.1429,297.72235,Id_29348
29348,335.4459,335.4459,335.4137,334.59802,Id_29349
29349,299.1602,299.1602,298.76154,300.48737,Id_29350
29350,338.08832,338.08832,337.2586,336.54388,Id_29351
29351,153.441,153.441,154.04556,151.97513,Id_29352
29352,280.66245,280.66245,279.55225,280.54068,Id_29353
29353,319.60736,319.60736,320.01138,319.7707,Id_29354
29354,291.89362,291.89362,291.35416,291.46335,Id_29355
29355,154.43515,154.43515,154.68713,155.60876,Id_29356
29356,236.77252,236.77252,237.9009,237.61609,Id_29357
29357,188.53809,188.53809,190.26999,189.5818,Id_29358
29358,181.6406,181.6406,182.17886,181.20987,Id_29359
29359,176.1771,176.1771,176.0967,175.99501,Id_29360
29360,241.87505,241.87505,241.96956,241.76917,Id_29361
29361,152.6815,152.6815,152.28052,152.76588,Id_29362
29362,148.12375,148.12375,148.50288,149.02884,Id_29363
29363,241.82472,241.82472,242.00928,242.02718,Id_29364
29364,148.9305,148.9305,147.45699,147.75334,Id_29365
29365,170.88913,170.88913,169.69835,170.15811,Id_29366
29366,285.2583,285.2583,285.84332,285.7989,Id_29367
29367,142.74669,142.74669,142.04918,141.21652,Id_29368
29368,172.47777,172.47777,172.80028,172.91667,Id_29369
29369,107.74313,107.74313,107.94216,107.63387,Id_29370
29370,291.77188,291.77188,291.43253,291.80927,Id_29371
29371,109.67204,109.67204,108.47509,108.80053,Id_29372
29372,172.98396,172.98396,173.36575,173.14922,Id_29373
29373,247.32245,247.32245,247.50064,247.23398,Id_29374
29374,301.62152,301.62152,301.80643,301.8253,Id_29375
29375,248.42465,248.42465,249.2984,248.635,Id_29376
29376,296.9811,296.9811,296.25937,296.53262,Id_29377
29377,168.60663,168.60663,168.22545,168.37843,Id_29378
29378,285.00983,285.00983,284.8835,285.2791,Id_29379
29379,248.13498,248.13498,248.55768,248.67992,Id_29380
29380,276.61795,276.61795,276.48798,276.52344,Id_29381
29381,302.38315,302.38315,302.44687,302.4861,Id_29382
29382,180.77126,180.77126,180.01593,180.74472,Id_29383
29383,149.21405,149.21405,147.6981,149.01154,Id_29384
29384,172.15578,172.15578,170.87508,171.51527,Id_29385
29385,240.30067,240.30067,241.1649,240.90094,Id_29386
29386,162.14645,162.14645,163.97981,164.22968,Id_29387
29387,241.47478,241.47478,242.43953,240.98843,Id_29388
29388,132.11768,132.11768,131.68454,131.23456,Id_29389
29389,155.00787,155.00787,154.37616,154.64749,Id_29390
29390,173.24368,173.24368,171.23285,171.81586,Id_29391
29391,151.45447,151.45447,151.20506,150.96007,Id_29392
29392,207.83109,207.83109,208.02782,208.10703,Id_29393
29393,247.93665,247.93665,248.10657,247.76738,Id_29394
29394,227.37286,227.37286,227.59325,227.12321,Id_29395
29395,227.04468,227.04468,226.99072,226.59627,Id_29396
29396,230.61684,230.61684,230.76556,230.6597,Id_29397
29397,167.3117,167.3117,166.33118,167.63026,Id_29398
29398,208.46309,208.46309,208.38908,208.63608,Id_29399
29399,220.25488,220.25488,219.82286,220.26234,Id_29400
29400,152.43332,152.43332,145.90793,151.99547,Id_29401
29401,260.96793,260.96793,261.4794,261.73883,Id_29402
29402,149.32492,149.32492,150.67021,148.63359,Id_29403
29403,162.32744,162.32744,162.77843,161.1845,Id_29404
29404,338.6712,338.6712,338.68036,338.39505,Id_29405
29405,300.35794,300.35794,300.74265,301.38983,Id_29406
29406,111.6929,111.6929,112.112015,112.60026,Id_29407
29407,341.88168,341.88168,342.89108,342.6826,Id_29408
29408,357.50482,357.50482,357.42505,357.29034,Id_29409
29409,203.4242,203.4242,203.08748,202.92853,Id_29410
29410,178.51848,178.51848,176.32893,177.44756,Id_29411
29411,263.59827,263.59827,262.53183,267.62106,Id_29412
29412,348.40692,348.40692,350.0397,349.1354,Id_29413
29413,333.69562,333.69562,335.13794,334.1837,Id_29414
29414,298.35852,298.35852,299.46323,298.29135,Id_29415
29415,157.2211,157.2211,159.17685,157.98572,Id_29416
29416,130.48782,130.48782,130.34782,132.57591,Id_29417
29417,308.7716,308.7716,307.77594,307.1465,Id_29418
29418,298.33353,298.33353,299.04053,298.54407,Id_29419
29419,343.1049,343.1049,343.26483,342.90375,Id_29420
29420,273.4057,273.4057,274.18674,273.68777,Id_29421
29421,319.21912,319.21912,319.4904,319.5324,Id_29422
29422,268.75134,268.75134,269.46088,269.64517,Id_29423
29423,204.62697,204.62697,207.41782,207.69766,Id_29424
29424,147.6729,147.6729,147.7258,148.76927,Id_29425
29425,266.25305,266.25305,266.80472,266.90305,Id_29426
29426,266.54834,266.54834,267.1013,266.59003,Id_29427
29427,244.822,244.822,244.70099,243.48167,Id_29428
29428,230.10408,230.10408,230.34712,230.43883,Id_29429
29429,197.3281,197.3281,197.40121,197.26244,Id_29430
29430,273.21255,273.21255,272.7454,273.08383,Id_29431
29431,141.11783,141.11783,142.20732,141.73425,Id_29432
29432,195.85657,195.85657,196.31465,196.11018,Id_29433
29433,166.0845,166.0845,166.12471,165.34814,Id_29434
29434,188.1402,188.1402,188.11076,187.82584,Id_29435
29435,193.13118,193.13118,192.8822,192.80255,Id_29436
29436,260.85443,260.85443,260.6477,260.26556,Id_29437
29437,125.015076,125.015076,125.62741,125.33903,Id_29438
29438,208.81375,208.81375,209.07074,208.671,Id_29439
29439,247.90489,247.90489,247.97935,247.9086,Id_29440
29440,167.92499,167.92499,168.76505,168.22499,Id_29441
29441,144.65176,144.65176,145.78488,145.85664,Id_29442
29442,239.39763,239.39763,238.78,238.77173,Id_29443
29443,286.04788,286.04788,286.0821,286.07938,Id_29444
29444,249.09904,249.09904,249.54591,249.28528,Id_29445
29445,276.7598,276.7598,276.6069,276.65323,Id_29446
29446,231.71146,231.71146,231.71239,231.52542,Id_29447
29447,297.26855,297.26855,297.42758,296.99564,Id_29448
29448,153.24509,153.24509,153.49658,154.30618,Id_29449
29449,238.67247,238.67247,239.04512,239.25287,Id_29450
29450,152.35445,152.35445,152.45235,152.0711,Id_29451
29451,163.35129,163.35129,164.59286,163.97833,Id_29452
29452,140.10431,140.10431,140.92442,141.54031,Id_29453
29453,165.40308,165.40308,165.37263,165.98177,Id_29454
29454,147.53838,147.53838,146.76132,149.00467,Id_29455
29455,161.01614,161.01614,161.60046,160.5585,Id_29456
29456,222.98691,222.98691,222.45503,222.61365,Id_29457
29457,265.42892,265.42892,264.74826,265.2428,Id_29458
29458,310.47296,310.47296,309.73083,309.23718,Id_29459
29459,339.13852,339.13852,338.7676,339.0429,Id_29460
29460,249.90799,249.90799,250.82004,249.95683,Id_29461
29461,333.30066,333.30066,332.69928,332.79803,Id_29462
29462,299.501,299.501,300.20264,299.5379,Id_29463
29463,288.9758,288.9758,289.7452,288.98337,Id_29464
29464,302.66214,302.66214,302.36896,302.83594,Id_29465
29465,289.79227,289.79227,289.51114,289.2589,Id_29466
29466,390.10278,390.10278,389.90094,389.83252,Id_29467
29467,298.492,298.492,299.9375,298.11795,Id_29468
29468,323.01004,323.01004,323.6035,323.38104,Id_29469
29469,265.1842,265.1842,265.4555,266.15234,Id_29470
29470,270.8575,270.8575,270.0518,270.46625,Id_29471
29471,146.9214,146.9214,147.76794,148.08357,Id_29472
29472,274.24042,274.24042,273.9351,274.4626,Id_29473
29473,291.50754,291.50754,290.62823,290.92978,Id_29474
29474,206.02928,206.02928,203.45578,201.74225,Id_29475
29475,337.53348,337.53348,338.08914,338.29956,Id_29476
29476,209.45535,209.45535,209.01196,209.56078,Id_29477
29477,244.23033,244.23033,243.62288,243.94322,Id_29478
29478,288.616,288.616,289.02856,288.62842,Id_29479
29479,151.21614,151.21614,151.21841,150.94394,Id_29480
29480,242.837,242.837,242.86536,242.794,Id_29481
29481,232.01074,232.01074,232.0899,231.78749,Id_29482
29482,236.60576,236.60576,236.62317,237.13095,Id_29483
29483,268.0042,268.0042,267.6844,268.7121,Id_29484
29484,275.2977,275.2977,274.76254,275.0101,Id_29485
29485,224.32281,224.32281,222.86545,224.35475,Id_29486
29486,141.6913,141.6913,141.76018,141.43097,Id_29487
29487,141.76833,141.76833,141.08235,142.13908,Id_29488
29488,126.348175,126.348175,127.003586,126.6101,Id_29489
29489,143.97368,143.97368,144.26685,142.59492,Id_29490
29490,175.6598,175.6598,176.60397,175.68164,Id_29491
29491,313.19952,313.19952,312.99847,312.89148,Id_29492
29492,310.76907,310.76907,310.8933,310.73007,Id_29493
29493,142.17982,142.17982,142.41759,142.34537,Id_29494
29494,247.7928,247.7928,247.93988,247.66289,Id_29495
29495,302.70493,302.70493,302.58517,302.90164,Id_29496
29496,276.60184,276.60184,276.49524,276.6007,Id_29497
29497,179.49957,179.49957,180.61914,179.57051,Id_29498
29498,142.86232,142.86232,142.791,142.3913,Id_29499
29499,305.61295,305.61295,305.46738,305.81186,Id_29500
29500,179.05301,179.05301,177.54668,178.34254,Id_29501
29501,131.4775,131.4775,131.32248,130.48,Id_29502
29502,231.78358,231.78358,232.10838,231.70433,Id_29503
29503,287.31622,287.31622,287.24738,287.765,Id_29504
29504,227.1864,227.1864,227.63849,226.81693,Id_29505
29505,300.5818,300.5818,300.78824,300.44986,Id_29506
29506,177.2512,177.2512,177.67076,176.75267,Id_29507
29507,166.03802,166.03802,165.65009,166.1242,Id_29508
29508,271.94766,271.94766,271.72208,271.64392,Id_29509
29509,270.06323,270.06323,270.04,270.01758,Id_29510
29510,221.8382,221.8382,221.4124,222.12267,Id_29511
29511,266.84985,266.84985,266.7607,266.57538,Id_29512
29512,145.38521,145.38521,145.48976,144.39372,Id_29513
29513,222.37071,222.37071,222.59883,222.70161,Id_29514
29514,173.3697,173.3697,173.55618,172.8826,Id_29515
29515,288.14352,288.14352,289.44913,288.77997,Id_29516
29516,151.68175,151.68175,151.57129,151.3299,Id_29517
29517,285.95447,285.95447,285.86566,286.03345,Id_29518
29518,266.80582,266.80582,267.13788,267.19046,Id_29519
29519,165.74284,165.74284,165.94484,165.69733,Id_29520
29520,267.9572,267.9572,268.2569,270.85376,Id_29521
29521,310.33383,310.33383,309.4108,309.6368,Id_29522
29522,139.3593,139.3593,138.04881,138.22882,Id_29523
29523,203.3678,203.3678,203.3343,203.55743,Id_29524
29524,182.08792,182.08792,181.62862,180.54138,Id_29525
29525,203.8241,203.8241,203.74611,203.60704,Id_29526
29526,163.22264,163.22264,162.28741,163.41112,Id_29527
29527,289.9499,289.9499,289.12534,290.91116,Id_29528
29528,169.15215,169.15215,166.68498,169.06946,Id_29529
29529,302.2732,302.2732,302.22543,302.66013,Id_29530
29530,294.80557,294.80557,295.01254,295.37637,Id_29531
29531,407.50995,407.50995,407.37582,407.32016,Id_29532
29532,249.31958,249.31958,246.27928,247.32494,Id_29533
29533,343.30978,343.30978,343.42557,343.18015,Id_29534
29534,267.09128,267.09128,267.31036,266.9437,Id_29535
29535,306.31036,306.31036,306.47025,306.61987,Id_29536
29536,270.96545,270.96545,270.28198,269.7536,Id_29537
29537,204.80254,204.80254,204.73889,205.66272,Id_29538
29538,268.84222,268.84222,269.4675,269.48962,Id_29539
29539,337.3176,337.3176,337.7694,338.16653,Id_29540
29540,184.56557,184.56557,184.24911,183.5983,Id_29541
29541,236.7144,236.7144,237.84328,236.24753,Id_29542
29542,280.25107,280.25107,280.41623,279.70694,Id_29543
29543,214.00659,214.00659,215.43199,214.10962,Id_29544
29544,273.4078,273.4078,273.50797,273.43832,Id_29545
29545,139.47316,139.47316,143.79356,143.49776,Id_29546
29546,152.00679,152.00679,153.33879,152.10675,Id_29547
29547,288.06866,288.06866,288.14825,287.9,Id_29548
29548,23.764868,23.764868,23.830484,23.832745,Id_29549
29549,127.42514,127.42514,127.508575,127.88592,Id_29550
29550,67.7902,67.7902,67.88778,67.898476,Id_29551
29551,37.359512,37.359512,37.398434,37.549454,Id_29552
29552,28.71058,28.71058,28.833017,29.115528,Id_29553
29553,43.93864,43.93864,43.792267,44.255997,Id_29554
29554,127.57342,127.57342,127.491295,127.3197,Id_29555
29555,31.57205,31.57205,31.804955,31.807634,Id_29556
29556,129.4041,129.4041,129.45148,129.52672,Id_29557
29557,30.560347,30.560347,30.580866,30.542208,Id_29558
29558,23.202415,23.202415,23.355139,23.010084,Id_29559
29559,28.843777,28.843777,28.58675,27.862741,Id_29560
29560,251.41774,251.41774,251.51755,251.40338,Id_29561
29561,251.88321,251.88321,252.10188,258.39117,Id_29562
29562,253.04883,253.04883,253.02042,253.0547,Id_29563
29563,67.80744,67.80744,68.24289,68.206116,Id_29564
29564,138.4909,138.4909,138.34505,138.54874,Id_29565
29565,35.80076,35.80076,35.7122,35.42962,Id_29566
29566,38.995853,38.995853,39.102333,39.32145,Id_29567
29567,137.13792,137.13792,137.04831,137.4462,Id_29568
29568,33.970226,33.970226,33.890446,33.983635,Id_29569
29569,31.847185,31.847185,31.4906,32.040085,Id_29570
29570,29.662859,29.662859,29.75948,29.349253,Id_29571
29571,59.30265,59.30265,58.985382,59.569263,Id_29572
29572,37.281548,37.281548,37.026363,37.02179,Id_29573
29573,41.350918,41.350918,41.10877,41.200855,Id_29574
29574,58.232388,58.232388,59.74985,60.179203,Id_29575
29575,29.577633,29.577633,29.456398,29.52657,Id_29576
29576,46.226147,46.226147,46.46336,46.426453,Id_29577
29577,47.049538,47.049538,46.917534,46.89448,Id_29578
29578,22.469385,22.469385,22.800888,24.141191,Id_29579
29579,22.358242,22.358242,22.516298,23.935923,Id_29580
29580,46.824177,46.824177,46.788647,49.038616,Id_29581
29581,76.371315,76.371315,76.88903,80.78218,Id_29582
29582,22.912134,22.912134,22.830496,24.90923,Id_29583
29583,36.80498,36.80498,36.37855,38.912117,Id_29584
29584,20.605766,20.605766,20.428158,22.368689,Id_29585
29585,15.676225,15.676225,15.83775,17.405262,Id_29586
29586,27.2778,27.2778,27.735323,29.565166,Id_29587
29587,69.633766,69.633766,69.49861,70.15399,Id_29588
29588,75.53521,75.53521,75.90809,76.806076,Id_29589
29589,18.94463,18.94463,18.78163,18.666334,Id_29590
29590,135.47873,135.47873,135.33728,135.43257,Id_29591
29591,27.37535,27.37535,27.643242,27.64878,Id_29592
29592,136.62209,136.62209,136.53653,136.3645,Id_29593
29593,40.019978,40.019978,39.9928,40.08404,Id_29594
29594,20.111563,20.111563,21.04425,21.095144,Id_29595
29595,32.80137,32.80137,32.17585,32.758343,Id_29596
29596,140.59094,140.59094,141.01645,140.32115,Id_29597
29597,29.927847,29.927847,30.468348,30.289864,Id_29598
29598,147.83835,147.83835,147.86731,140.48912,Id_29599
29599,29.951096,29.951096,30.341686,29.097292,Id_29600
29600,68.32666,68.32666,67.9445,69.03367,Id_29601
29601,76.706696,76.706696,77.257614,78.55345,Id_29602
29602,21.733171,21.733171,21.770876,21.720797,Id_29603
29603,52.079563,52.079563,51.37527,51.465595,Id_29604
29604,72.12813,72.12813,72.4842,72.1975,Id_29605
29605,15.205841,15.205841,15.089048,14.855496,Id_29606
29606,37.24446,37.24446,36.97996,36.74747,Id_29607
29607,21.75631,21.75631,21.405895,21.297827,Id_29608
29608,28.03361,28.03361,28.029066,28.486744,Id_29609
29609,35.06221,35.06221,35.057785,35.023853,Id_29610
29610,34.316425,34.316425,33.40947,33.754986,Id_29611
29611,27.302433,27.302433,26.851496,26.507853,Id_29612
29612,75.50698,75.50698,74.94936,75.06088,Id_29613
29613,25.031979,25.031979,24.471031,24.848473,Id_29614
29614,26.343136,26.343136,26.027018,26.41353,Id_29615
29615,20.856821,20.856821,21.225668,21.361858,Id_29616
29616,128.73486,128.73486,129.28291,129.09439,Id_29617
29617,140.12672,140.12672,143.03555,137.41357,Id_29618
29618,35.621292,35.621292,35.321243,35.442616,Id_29619
29619,17.255892,17.255892,17.601488,17.683796,Id_29620
29620,67.22368,67.22368,67.386086,67.41026,Id_29621
29621,69.057495,69.057495,68.67433,68.25599,Id_29622
29622,18.035614,18.035614,18.228111,18.25893,Id_29623
29623,47.14552,47.14552,47.230145,47.482464,Id_29624
29624,20.413263,20.413263,20.68501,20.473454,Id_29625
29625,45.402676,45.402676,45.224545,45.50986,Id_29626
29626,23.014328,23.014328,22.75501,23.247122,Id_29627
29627,19.00391,19.00391,18.664251,18.877522,Id_29628
29628,25.433891,25.433891,25.022264,24.929798,Id_29629
29629,68.828186,68.828186,68.8112,69.64491,Id_29630
29630,27.223646,27.223646,27.642723,27.39098,Id_29631
29631,66.93354,66.93354,67.06799,67.79288,Id_29632
29632,25.365404,25.365404,25.719677,25.522755,Id_29633
29633,19.099249,19.099249,18.555578,18.919886,Id_29634
29634,36.020084,36.020084,35.861748,35.966263,Id_29635
29635,27.53314,27.53314,28.08806,28.141726,Id_29636
29636,77.5054,77.5054,77.881996,77.33194,Id_29637
29637,33.496647,33.496647,33.6228,33.229176,Id_29638
29638,132.63116,132.63116,132.6032,132.58351,Id_29639
29639,127.169556,127.169556,127.00947,127.136696,Id_29640
29640,19.201855,19.201855,19.059267,18.980967,Id_29641
29641,33.122356,33.122356,32.77371,32.812748,Id_29642
29642,20.604603,20.604603,20.22702,20.250862,Id_29643
29643,136.1091,136.1091,135.98178,135.95706,Id_29644
29644,20.746206,20.746206,20.918509,20.64459,Id_29645
29645,24.266531,24.266531,23.962032,24.19485,Id_29646
29646,31.811941,31.811941,31.985268,31.666523,Id_29647
29647,136.81212,136.81212,138.78941,135.91788,Id_29648
29648,36.339188,36.339188,36.580353,36.315384,Id_29649
29649,22.559351,22.559351,22.41818,22.447775,Id_29650
29650,17.242079,17.242079,17.4759,17.731394,Id_29651
29651,30.516768,30.516768,30.921656,30.593704,Id_29652
29652,82.07582,82.07582,81.70639,81.82082,Id_29653
29653,25.01626,25.01626,25.92469,26.030584,Id_29654
29654,20.102448,20.102448,20.258745,20.44985,Id_29655
29655,24.672823,24.672823,25.7043,25.081163,Id_29656
29656,76.303635,76.303635,76.62445,76.21628,Id_29657
29657,15.3335905,15.3335905,15.31471,14.8817425,Id_29658
29658,22.68599,22.68599,22.970825,22.606945,Id_29659
29659,80.98105,80.98105,82.396194,79.92973,Id_29660
29660,20.990751,20.990751,21.306183,21.502491,Id_29661
29661,27.198938,27.198938,27.01938,26.543217,Id_29662
29662,78.8558,78.8558,78.79926,78.56601,Id_29663
29663,32.070724,32.070724,32.305557,32.11753,Id_29664
29664,35.33659,35.33659,35.197083,35.29948,Id_29665
29665,32.12443,32.12443,32.657925,32.396523,Id_29666
29666,35.547382,35.547382,35.749146,35.943474,Id_29667
29667,21.423754,21.423754,21.407267,21.414316,Id_29668
29668,24.345366,24.345366,23.993973,24.117691,Id_29669
29669,34.242855,34.242855,34.772186,34.513992,Id_29670
29670,136.99042,136.99042,138.71825,136.07242,Id_29671
29671,74.618515,74.618515,74.75395,74.67628,Id_29672
29672,71.66213,71.66213,71.9429,71.54357,Id_29673
29673,68.93648,68.93648,68.84108,68.87593,Id_29674
29674,29.44304,29.44304,29.816252,29.892357,Id_29675
29675,68.67226,68.67226,68.909706,68.77224,Id_29676
29676,68.0296,68.0296,68.03535,68.037285,Id_29677
29677,69.282455,69.282455,69.398636,69.59223,Id_29678
29678,29.831274,29.831274,30.314909,30.453945,Id_29679
29679,18.35038,18.35038,18.551998,19.05783,Id_29680
29680,37.39147,37.39147,36.674473,36.978806,Id_29681
29681,24.928747,24.928747,25.36888,25.161097,Id_29682
29682,22.77746,22.77746,22.733744,22.738874,Id_29683
29683,29.637753,29.637753,29.836851,29.428293,Id_29684
29684,26.707693,26.707693,27.19474,27.310562,Id_29685
29685,29.977146,29.977146,29.703787,29.529087,Id_29686
29686,24.919487,24.919487,24.72022,24.74115,Id_29687
29687,32.20125,32.20125,31.87802,31.88943,Id_29688
29688,36.947628,36.947628,36.31964,36.530064,Id_29689
29689,37.684563,37.684563,37.476234,37.179085,Id_29690
29690,31.071314,31.071314,31.219198,31.13083,Id_29691
29691,132.05214,132.05214,131.51651,132.0999,Id_29692
29692,39.65432,39.65432,39.43231,40.2058,Id_29693
29693,29.530329,29.530329,29.525164,29.769016,Id_29694
29694,36.65462,36.65462,36.634922,36.23628,Id_29695
29695,47.731377,47.731377,48.307198,47.224636,Id_29696
29696,47.143158,47.143158,47.687874,47.37102,Id_29697
29697,79.72494,79.72494,80.2877,80.42429,Id_29698
29698,22.287186,22.287186,22.584871,22.047216,Id_29699
29699,36.828682,36.828682,36.71039,36.936386,Id_29700
29700,32.41192,32.41192,32.618565,33.32878,Id_29701
29701,74.08846,74.08846,74.01584,73.584145,Id_29702
29702,32.35777,32.35777,32.06227,31.994074,Id_29703
29703,17.111637,17.111637,17.599945,17.244255,Id_29704
29704,31.323837,31.323837,31.36869,31.348927,Id_29705
29705,73.261765,73.261765,73.117294,72.99736,Id_29706
29706,20.72909,20.72909,20.362335,20.983921,Id_29707
29707,35.810394,35.810394,35.78771,35.576317,Id_29708
29708,35.952374,35.952374,36.010685,35.91188,Id_29709
29709,131.34209,131.34209,131.4921,131.38144,Id_29710
29710,37.08288,37.08288,37.126423,37.269047,Id_29711
29711,128.72377,128.72377,129.38509,128.96611,Id_29712
29712,132.98256,132.98256,135.35413,136.22328,Id_29713
29713,25.82547,25.82547,25.986689,26.464315,Id_29714
29714,72.24028,72.24028,72.26632,72.21377,Id_29715
29715,25.818502,25.818502,25.682114,25.930222,Id_29716
29716,72.34556,72.34556,72.33192,72.31735,Id_29717
29717,30.177023,30.177023,30.07492,30.274284,Id_29718
29718,26.989838,26.989838,27.238459,26.850008,Id_29719
29719,75.11373,75.11373,74.77303,75.20876,Id_29720
29720,29.007214,29.007214,29.513685,28.769314,Id_29721
29721,18.163033,18.163033,17.961601,17.79795,Id_29722
29722,18.174162,18.174162,18.529518,18.478714,Id_29723
29723,20.778908,20.778908,20.902136,20.921534,Id_29724
29724,68.766304,68.766304,68.81105,68.73977,Id_29725
29725,22.807846,22.807846,22.4008,22.72673,Id_29726
29726,22.103392,22.103392,22.408072,22.749481,Id_29727
29727,23.793177,23.793177,23.708292,23.710629,Id_29728
29728,22.457453,22.457453,22.457355,22.668541,Id_29729
29729,17.114363,17.114363,17.715368,17.337185,Id_29730
29730,27.136078,27.136078,27.03736,27.503004,Id_29731
29731,72.286194,72.286194,71.75007,72.30013,Id_29732
29732,22.5477,22.5477,22.330366,22.47546,Id_29733
29733,35.681595,35.681595,35.883945,36.010082,Id_29734
29734,21.25534,21.25534,21.41607,21.532059,Id_29735
29735,36.922157,36.922157,36.23837,36.267048,Id_29736
29736,135.31584,135.31584,135.61975,135.48506,Id_29737
29737,37.1515,37.1515,37.15607,36.864025,Id_29738
29738,24.352045,24.352045,24.774376,24.469028,Id_29739
29739,40.122612,40.122612,39.475536,39.67379,Id_29740
29740,34.678764,34.678764,33.977016,34.164974,Id_29741
29741,41.1615,41.1615,40.479027,40.843853,Id_29742
29742,39.8671,39.8671,39.95398,39.48988,Id_29743
29743,132.39265,132.39265,133.86502,133.3694,Id_29744
29744,141.27924,141.27924,142.04482,141.35475,Id_29745
29745,72.78858,72.78858,72.31649,72.56349,Id_29746
29746,25.850384,25.850384,25.87673,26.046091,Id_29747
29747,31.938822,31.938822,32.283676,31.74387,Id_29748
29748,72.28565,72.28565,71.83013,72.05546,Id_29749
29749,29.367243,29.367243,29.314062,28.636517,Id_29750
29750,77.16942,77.16942,77.20984,76.8783,Id_29751
29751,22.831379,22.831379,22.536104,22.122185,Id_29752
29752,22.725014,22.725014,22.81246,23.271318,Id_29753
29753,22.885517,22.885517,22.81506,22.533268,Id_29754
29754,50.683605,50.683605,49.807922,50.361847,Id_29755
29755,39.665737,39.665737,39.065144,39.10735,Id_29756
29756,50.275543,50.275543,49.64601,50.151695,Id_29757
29757,23.28767,23.28767,23.777933,22.72456,Id_29758
29758,54.47235,54.47235,53.78708,54.075317,Id_29759
29759,84.328575,84.328575,85.23588,85.35366,Id_29760
29760,32.683002,32.683002,31.697086,32.606453,Id_29761
29761,84.44879,84.44879,84.43029,83.60146,Id_29762
29762,21.369846,21.369846,22.045506,21.52506,Id_29763
29763,32.83439,32.83439,32.711155,32.084145,Id_29764
29764,19.854807,19.854807,20.018974,20.08118,Id_29765
29765,128.35051,128.35051,128.59164,128.45401,Id_29766
29766,37.26178,37.26178,36.856724,37.030148,Id_29767
29767,131.69037,131.69037,131.96223,131.89206,Id_29768
29768,35.462986,35.462986,35.911785,35.842384,Id_29769
29769,40.275513,40.275513,40.142082,39.99419,Id_29770
29770,132.72185,132.72185,132.3924,132.69347,Id_29771
29771,36.987434,36.987434,36.982864,37.69029,Id_29772
29772,24.805208,24.805208,25.141264,24.934967,Id_29773
29773,37.73712,37.73712,38.365337,38.093456,Id_29774
29774,175.70201,175.70201,178.01825,177.53143,Id_29775
29775,250.9307,250.9307,250.69687,250.3188,Id_29776
29776,241.81828,241.81828,240.09196,240.91432,Id_29777
29777,264.47968,264.47968,265.06424,264.7888,Id_29778
29778,186.80542,186.80542,186.70872,187.47409,Id_29779
29779,189.51105,189.51105,189.87466,190.04393,Id_29780
29780,191.7056,191.7056,192.85628,192.03134,Id_29781
29781,261.10498,261.10498,260.6121,260.27698,Id_29782
29782,198.56787,198.56787,199.16797,198.44318,Id_29783
29783,240.75383,240.75383,240.49388,241.0074,Id_29784
29784,255.59537,255.59537,255.48853,255.89388,Id_29785
29785,165.25906,165.25906,165.0681,164.7919,Id_29786
29786,170.65756,170.65756,171.23305,170.96698,Id_29787
29787,140.73679,140.73679,138.30269,141.42302,Id_29788
29788,261.78342,261.78342,263.00137,262.25598,Id_29789
29789,180.02678,180.02678,181.28029,180.8143,Id_29790
29790,264.31158,264.31158,264.8054,264.08603,Id_29791
29791,291.07327,291.07327,288.2902,287.27814,Id_29792
29792,287.10858,287.10858,287.5532,287.46484,Id_29793
29793,210.75534,210.75534,209.87466,211.48627,Id_29794
29794,253.6211,253.6211,254.00508,253.7479,Id_29795
29795,293.94583,293.94583,293.58456,293.60812,Id_29796
29796,227.43222,227.43222,226.65187,224.69142,Id_29797
29797,212.59306,212.59306,216.19574,217.93314,Id_29798
29798,232.47382,232.47382,234.7798,233.87082,Id_29799
29799,296.71585,296.71585,294.17767,293.25,Id_29800
29800,454.75647,454.75647,454.29453,454.67963,Id_29801
29801,315.54233,315.54233,315.52118,316.55142,Id_29802
29802,450.33975,450.33975,453.07343,455.87366,Id_29803
29803,334.31216,334.31216,328.80637,333.13763,Id_29804
29804,275.33,275.33,274.97586,277.4972,Id_29805
29805,277.2203,277.2203,276.09595,286.7518,Id_29806
29806,274.25296,274.25296,271.0822,272.2348,Id_29807
29807,279.70096,279.70096,278.25937,278.57614,Id_29808
29808,475.37177,475.37177,477.29282,477.57135,Id_29809
29809,336.2082,336.2082,335.40167,335.77274,Id_29810
29810,478.12585,478.12585,476.73578,475.5447,Id_29811
29811,233.67467,233.67467,232.68466,235.0616,Id_29812
29812,490.0747,490.0747,491.80106,490.98404,Id_29813
29813,298.68445,298.68445,298.91757,299.01495,Id_29814
29814,366.81357,366.81357,362.91473,363.26154,Id_29815
29815,373.55896,373.55896,374.03452,373.50186,Id_29816
29816,263.1422,263.1422,264.70035,267.77585,Id_29817
29817,284.2096,284.2096,284.6866,285.86743,Id_29818
29818,355.0288,355.0288,356.61682,356.1724,Id_29819
29819,211.12611,211.12611,207.23209,208.97081,Id_29820
